"study","dyad","actor","receiver","kinship","actor.sex","receiver.sex","actor.adult","receiver.adult","actor.age","receiver.age","possible.groom.sec","possible.donation.sec","donation.sec","groom.sec","donation.rate","donation.lograte","groom.rate","groom.lograte","contact.sec","possible.contact.sec","contact.rate","contact.lograte"
"2016-2017","hilga_s","hilga","s",0,"f","f",FALSE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","hilga_sc","hilga","sc",0,"f","f",FALSE,TRUE,NA,NA,NA,14400,197,NA,49.25,0.55230038137063,NA,NA,197,14400,49.25,0.55230038137063
"2016-2017","hilga_scc","hilga","scc",NA,"f","f",FALSE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","hilga_scs","hilga","scs",0,"f","f",FALSE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","hilga_sd","hilga","sd",0,"f","f",FALSE,TRUE,NA,NA,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2016-2017","hilga_ss","hilga","ss",0,"f","f",FALSE,TRUE,NA,NA,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2016-2017","hilga_sss","hilga","sss",0,"f","f",FALSE,FALSE,NA,NA,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2016-2017","ivy_c","ivy","c",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,7295,0,0,243.166666666667,0.767486508782258,7295,108000,243.166666666667,0.767486508782258
"2016-2017","ivy_cat","ivy","cat",0.087,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,86,0,0,2.86666666666667,0.385328028561939,86,108000,2.86666666666667,0.385328028561939
"2016-2017","ivy_cc","ivy","cc",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,27,0,0,0.9,0.287509675648641,27,108000,0.9,0.287509675648641
"2016-2017","ivy_ccc","ivy","ccc",0,"f","f",TRUE,TRUE,NA,NA,72000,54000,0,865,0,0,43.25,0.604759483559252,865,72000,43.25,0.604759483559252
"2016-2017","ivy_ccs","ivy","ccs",0,"f","f",TRUE,TRUE,NA,NA,75600,21600,0,465,0,0,22.1428571428571,0.546966074672596,465,75600,22.1428571428571,0.546966074672596
"2016-2017","ivy_cd","ivy","cd",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,42,0,0,1.4,0.324524326766436,42,108000,1.4,0.324524326766436
"2016-2017","ivy_cs","ivy","cs",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,13,0,0,0.433333333333333,0.227703466140485,13,108000,0.433333333333333,0.227703466140485
"2016-2017","ivy_d","ivy","d",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,591,0,0,19.7,0.550782497440396,591,108000,19.7,0.550782497440396
"2016-2017","ivy_dcd","ivy","dcd",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ivy_dd","ivy","dd",0,"f","f",TRUE,TRUE,NA,NA,75600,21600,16,559,2.66666666666667,0.283876352597268,26.6190476190476,0.563323921098493,575,75600,27.3809523809524,0.565831741485458
"2016-2017","ivy_ddd","ivy","ddd",0.0471,"f","f",TRUE,FALSE,NA,NA,79200,36000,0,135,0,0,6.13636363636364,0.435529414139935,135,79200,6.13636363636364,0.435529414139935
"2016-2017","ivy_ddld","ivy","ddld",0,"f","f",TRUE,FALSE,NA,NA,108000,54000,0,27,0,0,0.9,0.287509675648641,27,108000,0.9,0.287509675648641
"2016-2017","ivy_dld","ivy","dld",0,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ivy_dos","ivy","dos",0,"f","f",TRUE,TRUE,NA,NA,36000,18000,0,64,0,0,6.4,0.397891350791032,64,36000,6.4,0.397891350791032
"2016-2017","ivy_dr","ivy","dr",0,"f","f",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ivy_ds","ivy","ds",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,209,0,0,6.96666666666667,0.461359783626892,209,108000,6.96666666666667,0.461359783626892
"2016-2017","ivy_eve","ivy","eve",0.0942,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,711,0,0,23.7,0.566707698815813,711,108000,23.7,0.566707698815813
"2016-2017","ivy_ld","ivy","ld",0,"f","f",TRUE,FALSE,NA,NA,72000,54000,0,11,0,0,0.55,0.22217569969536,11,72000,0.55,0.22217569969536
"2016-2017","ivy_ldc","ivy","ldc",0,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ivy_ldd","ivy","ldd",0,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,8,0,0,0.266666666666667,0.1895811987614,8,108000,0.266666666666667,0.1895811987614
"2016-2017","ivy_lds","ivy","lds",0,"f","f",TRUE,FALSE,NA,NA,111600,57600,110,84,6.875,0.429651566832335,2.70967741935484,0.382239953239717,194,111600,6.25806451612903,0.453682044421991
"2016-2017","ivy_lsd","ivy","lsd",0,"f","f",TRUE,FALSE,NA,NA,25200,14400,0,16,0,0,2.28571428571429,0.279558497341346,16,25200,2.28571428571429,0.279558497341346
"2016-2017","ivy_no-band","ivy","no-band",NA,"f","f",TRUE,FALSE,NA,NA,57600,25200,0,0,0,0,0,0,0,57600,0,0
"2016-2017","ivy_ola","ivy","ola",0.0473,"f","f",TRUE,TRUE,NA,NA,75600,21600,0,694,0,0,33.047619047619,0.582550396148868,694,75600,33.047619047619,0.582550396148868
"2016-2017","ivy_r","ivy","r",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,208,0,0,6.93333333333333,0.460947935007828,208,108000,6.93333333333333,0.460947935007828
"2016-2017","ivy_rc","ivy","rc",0,"f","f",TRUE,TRUE,NA,NA,72000,36000,0,602,0,0,30.1,0.572395921873349,602,72000,30.1,0.572395921873349
"2016-2017","ivy_s","ivy","s",0,"f","f",TRUE,TRUE,NA,NA,90000,36000,0,143,0,0,5.72,0.43565943491521,143,90000,5.72,0.43565943491521
"2016-2017","ivy_sc","ivy","sc",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ivy_scs","ivy","scs",0,"f","f",TRUE,TRUE,NA,NA,104400,50400,0,310,0,0,10.6896551724138,0.496694391245165,310,104400,10.6896551724138,0.496694391245165
"2016-2017","ivy_sld","ivy","sld",0,"f","m",TRUE,FALSE,NA,NA,86400,32400,0,6,0,0,0.25,0.171193292290905,6,86400,0.25,0.171193292290905
"2016-2017","ivy_son-of-ola","ivy","son-of-ola",NA,"f","m",TRUE,FALSE,NA,NA,72000,50400,0,60,0,0,3,0.367553556673847,60,72000,3,0.367553556673847
"2016-2017","ivy_ss","ivy","ss",0,"f","f",TRUE,TRUE,NA,NA,111600,57600,0,605,0,0,19.5161290322581,0.55123964608068,605,111600,19.5161290322581,0.55123964608068
"2016-2017","ivy_sss","ivy","sss",0,"f","f",TRUE,FALSE,NA,NA,108000,54000,0,14,0,0,0.466666666666667,0.233656317486407,14,108000,0.466666666666667,0.233656317486407
"2016-2017","ivy_tes","ivy","tes",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,373,0,0,12.4333333333333,0.511157360712137,373,108000,12.4333333333333,0.511157360712137
"2016-2017","ivy_una","ivy","una",0,"f","f",TRUE,TRUE,NA,NA,86400,32400,0,702,0,0,29.25,0.576713744463357,702,86400,29.25,0.576713744463357
"2016-2017","ld_c","ld","c",0,"f","f",FALSE,TRUE,NA,NA,72000,36000,0,73,0,0,3.65,0.384826799710401,73,72000,3.65,0.384826799710401
"2016-2017","ld_cat","ld","cat",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,17,0,0,0.566666666666667,0.249387408269556,17,108000,0.566666666666667,0.249387408269556
"2016-2017","ld_cc","ld","cc",0,"f","f",FALSE,TRUE,NA,NA,79200,54000,0,0,0,0,0,0,0,79200,0,0
"2016-2017","ld_ccc","ld","ccc",0,"f","f",FALSE,TRUE,NA,NA,36000,18000,0,0,0,0,0,0,0,36000,0,0
"2016-2017","ld_ccs","ld","ccs",0.2391,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ld_cd","ld","cd",0.0742,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ld_cs","ld","cs",0.5,"f","f",FALSE,TRUE,NA,NA,90000,54000,228,2425,15.2,0.498655775936144,97,0.683230744171549,2653,90000,106.12,0.691104828236578
"2016-2017","ld_d","ld","d",0,"f","f",FALSE,TRUE,NA,NA,90000,36000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","ld_dcd","ld","dcd",0.1038,"f","f",FALSE,TRUE,NA,NA,79200,54000,0,0,0,0,0,0,0,79200,0,0
"2016-2017","ld_dd","ld","dd",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ld_ddd","ld","ddd",0,"f","f",FALSE,FALSE,NA,NA,79200,36000,0,0,0,0,0,0,0,79200,0,0
"2016-2017","ld_ddld","ld","ddld",0,"f","f",FALSE,FALSE,NA,NA,108000,54000,0,15,0,0,0.5,0.239224838032623,15,108000,0.5,0.239224838032623
"2016-2017","ld_dld","ld","dld",0.0077,"f","m",FALSE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ld_dos","ld","dos",0,"f","f",FALSE,TRUE,NA,NA,72000,18000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","ld_dr","ld","dr",0.1383,"f","f",FALSE,FALSE,NA,NA,72000,36000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","ld_ds","ld","ds",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,13,0,0,0.433333333333333,0.227703466140485,13,108000,0.433333333333333,0.227703466140485
"2016-2017","ld_eve","ld","eve",0,"f","f",FALSE,TRUE,NA,NA,90000,54000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","ld_ivy","ld","ivy",0,"f","f",FALSE,TRUE,NA,NA,72000,18000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","ld_ldc","ld","ldc",0,"f","m",FALSE,FALSE,NA,NA,90000,54000,0,23,0,0,0.92,0.278591780495583,23,90000,0.92,0.278591780495583
"2016-2017","ld_ldd","ld","ldd",0,"f","m",FALSE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ld_lds","ld","lds",0.1177,"f","f",FALSE,FALSE,NA,NA,111600,57600,0,7,0,0,0.225806451612903,0.178912453795518,7,111600,0.225806451612903,0.178912453795518
"2016-2017","ld_lsd","ld","lsd",0.0383,"f","f",FALSE,FALSE,NA,NA,25200,14400,0,0,0,0,0,0,0,25200,0,0
"2016-2017","ld_no-band","ld","no-band",NA,"f","f",FALSE,FALSE,NA,NA,93600,43200,0,0,0,0,0,0,0,93600,0,0
"2016-2017","ld_ola","ld","ola",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ld_r","ld","r",0.1371,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ld_rc","ld","rc",0.0654,"f","f",FALSE,TRUE,NA,NA,79200,54000,0,0,0,0,0,0,0,79200,0,0
"2016-2017","ld_s","ld","s",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,7,0,0,0.233333333333333,0.179418628524468,7,108000,0.233333333333333,0.179418628524468
"2016-2017","ld_sc","ld","sc",0.0812,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ld_scs","ld","scs",0,"f","f",FALSE,TRUE,NA,NA,90000,36000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","ld_sd","ld","sd",0.0357,"f","f",FALSE,TRUE,NA,NA,72000,18000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","ld_sld","ld","sld",0,"f","m",FALSE,FALSE,NA,NA,72000,18000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","ld_son-of-ola","ld","son-of-ola",NA,"f","m",FALSE,FALSE,NA,NA,43200,21600,0,10,0,0,0.833333333333333,0.224656743942588,10,43200,0.833333333333333,0.224656743942588
"2016-2017","ld_ss","ld","ss",0.0338,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ld_sss","ld","sss",0,"f","f",FALSE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ld_tes","ld","tes",0,"f","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ld_una","ld","una",0,"f","f",FALSE,TRUE,NA,NA,104400,50400,0,0,0,0,0,0,0,104400,0,0
"2016-2017","ldc_c","ldc","c",0.1429,"m","f",FALSE,TRUE,NA,NA,90000,36000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","ldc_cat","ldc","cat",0,"m","f",FALSE,TRUE,NA,NA,25200,21600,0,35,0,0,5,0.353592563627699,35,25200,5,0.353592563627699
"2016-2017","ldc_cc","ldc","cc",0.5,"m","f",FALSE,TRUE,NA,NA,90000,36000,1620,549,162,0.704471007863939,21.96,0.553134547667585,2169,90000,86.76,0.67345506956746
"2016-2017","ldc_ccc","ldc","ccc",0.018,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldc_ccs","ldc","ccs",0.3331,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldc_cd","ldc","cd",0,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldc_cs","ldc","cs",0,"m","f",FALSE,TRUE,NA,NA,72000,36000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","ldc_d","ldc","d",0.4248,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,32,0,0,1.06666666666667,0.301686091544061,32,108000,1.06666666666667,0.301686091544061
"2016-2017","ldc_dcd","ldc","dcd",0.2073,"m","f",FALSE,TRUE,NA,NA,75600,21600,0,0,0,0,0,0,0,75600,0,0
"2016-2017","ldc_dd","ldc","dd",0.0441,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldc_ddd","ldc","ddd",0,"m","f",FALSE,FALSE,NA,NA,46800,18000,0,0,0,0,0,0,0,46800,0,0
"2016-2017","ldc_ddld","ldc","ddld",0,"m","f",FALSE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldc_dld","ldc","dld",0.2252,"m","m",FALSE,FALSE,NA,NA,108000,54000,368,680,24.5333333333333,0.542437188543476,22.6666666666667,0.562866797937361,1048,108000,34.9333333333333,0.600143289128121
"2016-2017","ldc_dos","ldc","dos",0,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldc_dr","ldc","dr",0,"m","f",FALSE,FALSE,NA,NA,90000,36000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","ldc_ds","ldc","ds",0.0085,"m","f",FALSE,TRUE,NA,NA,93600,54000,0,51,0,0,1.96153846153846,0.345183690434395,51,93600,1.96153846153846,0.345183690434395
"2016-2017","ldc_eve","ldc","eve",0,"m","f",FALSE,TRUE,NA,NA,72000,36000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","ldc_ivy","ldc","ivy",0,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,9,0,0,0.3,0.198671927613863,9,108000,0.3,0.198671927613863
"2016-2017","ldc_ld","ldc","ld",0,"m","f",FALSE,FALSE,NA,NA,90000,36000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","ldc_ldd","ldc","ldd",0.0101,"m","m",FALSE,FALSE,NA,NA,108000,54000,0,115,0,0,3.83333333333333,0.410149848197551,115,108000,3.83333333333333,0.410149848197551
"2016-2017","ldc_lds","ldc","lds",0.0048,"m","f",FALSE,FALSE,NA,NA,111600,57600,0,140,0,0,4.51612903225806,0.425784883818926,140,111600,4.51612903225806,0.425784883818926
"2016-2017","ldc_lsd","ldc","lsd",0.0511,"m","f",FALSE,FALSE,NA,NA,25200,14400,0,0,0,0,0,0,0,25200,0,0
"2016-2017","ldc_no-band","ldc","no-band",NA,"m","f",FALSE,FALSE,NA,NA,82800,43200,0,86,0,0,3.73913043478261,0.394369111168713,86,82800,3.73913043478261,0.394369111168713
"2016-2017","ldc_ola","ldc","ola",0,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldc_r","ldc","r",0.0157,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,46,0,0,1.53333333333333,0.3321989045951,46,108000,1.53333333333333,0.3321989045951
"2016-2017","ldc_rc","ldc","rc",0,"m","f",FALSE,TRUE,NA,NA,75600,21600,0,8,0,0,0.380952380952381,0.19560074740658,8,75600,0.380952380952381,0.19560074740658
"2016-2017","ldc_s","ldc","s",0,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,89,0,0,2.96666666666667,0.388253126375263,89,108000,2.96666666666667,0.388253126375263
"2016-2017","ldc_sc","ldc","sc",0.0619,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldc_scs","ldc","scs",0,"m","f",FALSE,TRUE,NA,NA,104400,50400,0,0,0,0,0,0,0,104400,0,0
"2016-2017","ldc_sd","ldc","sd",0,"m","f",FALSE,TRUE,NA,NA,104400,50400,0,0,0,0,0,0,0,104400,0,0
"2016-2017","ldc_sld","ldc","sld",0,"m","m",FALSE,FALSE,NA,NA,90000,36000,556,1267,55.6,0.602649888744508,50.68,0.626355945966177,1823,90000,72.92,0.658228745924157
"2016-2017","ldc_son-of-ola","ldc","son-of-ola",NA,"m","m",FALSE,FALSE,NA,NA,90000,54000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","ldc_ss","ldc","ss",0.0618,"m","f",FALSE,TRUE,NA,NA,111600,57600,0,0,0,0,0,0,0,111600,0,0
"2016-2017","ldc_sss","ldc","sss",0,"m","f",FALSE,FALSE,NA,NA,90000,54000,0,37,0,0,1.48,0.318874902390597,37,90000,1.48,0.318874902390597
"2016-2017","ldc_tes","ldc","tes",0,"m","f",FALSE,TRUE,NA,NA,93600,54000,0,13,0,0,0.5,0.230550078199577,13,93600,0.5,0.230550078199577
"2016-2017","ldc_una","ldc","una",0,"m","f",FALSE,TRUE,NA,NA,104400,50400,0,0,0,0,0,0,0,104400,0,0
"2016-2017","ldd_c","ldd","c",0,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldd_cat","ldd","cat",0,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldd_cc","ldd","cc",0,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,7,0,0,0.233333333333333,0.179418628524468,7,108000,0.233333333333333,0.179418628524468
"2016-2017","ldd_ccc","ldd","ccc",0.1777,"m","f",FALSE,TRUE,NA,NA,90000,54000,0,6,0,0,0.24,0.170580676744041,6,90000,0.24,0.170580676744041
"2016-2017","ldd_ccs","ldd","ccs",0.5,"m","f",FALSE,TRUE,NA,NA,90000,54000,0,147,0,0,5.88,0.438061259871707,147,90000,5.88,0.438061259871707
"2016-2017","ldd_cd","ldd","cd",0.1789,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,15,0,0,0.5,0.239224838032623,15,108000,0.5,0.239224838032623
"2016-2017","ldd_cs","ldd","cs",0.07,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,6,0,0,0.2,0.16789725663233,6,108000,0.2,0.16789725663233
"2016-2017","ldd_d","ldd","d",0,"m","f",FALSE,TRUE,NA,NA,93600,54000,0,0,0,0,0,0,0,93600,0,0
"2016-2017","ldd_dcd","ldd","dcd",0.2544,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,6,0,0,0.2,0.16789725663233,6,108000,0.2,0.16789725663233
"2016-2017","ldd_dd","ldd","dd",0.152,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,52,0,0,1.73333333333333,0.342565210751658,52,108000,1.73333333333333,0.342565210751658
"2016-2017","ldd_ddd","ldd","ddd",0,"m","f",FALSE,FALSE,NA,NA,61200,18000,0,0,0,0,0,0,0,61200,0,0
"2016-2017","ldd_ddld","ldd","ddld",0.1649,"m","f",FALSE,FALSE,NA,NA,75600,36000,0,0,0,0,0,0,0,75600,0,0
"2016-2017","ldd_dld","ldd","dld",0,"m","m",FALSE,FALSE,NA,NA,61200,25200,0,0,0,0,0,0,0,61200,0,0
"2016-2017","ldd_dos","ldd","dos",0,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,6,0,0,0.2,0.16789725663233,6,108000,0.2,0.16789725663233
"2016-2017","ldd_dr","ldd","dr",0.0346,"m","f",FALSE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldd_ds","ldd","ds",0.081,"m","f",FALSE,TRUE,NA,NA,72000,36000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","ldd_eve","ldd","eve",0,"m","f",FALSE,TRUE,NA,NA,93600,54000,0,57,0,0,2.19230769230769,0.354723424573304,57,93600,2.19230769230769,0.354723424573304
"2016-2017","ldd_ivy","ldd","ivy",0,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,39,0,0,1.3,0.318284346630174,39,108000,1.3,0.318284346630174
"2016-2017","ldd_ld","ldd","ld",0,"m","f",FALSE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldd_ldc","ldd","ldc",0.0101,"m","m",FALSE,FALSE,NA,NA,108000,54000,0,21,0,0,0.7,0.266701701671517,21,108000,0.7,0.266701701671517
"2016-2017","ldd_lds","ldd","lds",0.0245,"m","f",FALSE,FALSE,NA,NA,39600,21600,0,0,0,0,0,0,0,39600,0,0
"2016-2017","ldd_lsd","ldd","lsd",0,"m","f",FALSE,FALSE,NA,NA,25200,14400,0,17,0,0,2.42857142857143,0.285198425699382,17,25200,2.42857142857143,0.285198425699382
"2016-2017","ldd_no-band","ldd","no-band",NA,"m","f",FALSE,FALSE,NA,NA,93600,43200,0,5,0,0,0.192307692307692,0.156529485399843,5,93600,0.192307692307692,0.156529485399843
"2016-2017","ldd_ola","ldd","ola",0,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldd_r","ldd","r",0,"m","f",FALSE,TRUE,NA,NA,79200,25200,0,6,0,0,0.272727272727273,0.172513870177965,6,79200,0.272727272727273,0.172513870177965
"2016-2017","ldd_rc","ldd","rc",0.2621,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,38,0,0,1.26666666666667,0.316099872436147,38,108000,1.26666666666667,0.316099872436147
"2016-2017","ldd_s","ldd","s",0,"m","f",FALSE,TRUE,NA,NA,36000,18000,0,0,0,0,0,0,0,36000,0,0
"2016-2017","ldd_sc","ldd","sc",0.3009,"m","f",FALSE,TRUE,NA,NA,108000,54000,0,460,0,0,15.3333333333333,0.529202597433991,460,108000,15.3333333333333,0.529202597433991
"2016-2017","ldd_scs","ldd","scs",0.1853,"m","f",FALSE,TRUE,NA,NA,104400,50400,0,22,0,0,0.758620689655172,0.271330763088868,22,104400,0.758620689655172,0.271330763088868
"2016-2017","ldd_sd","ldd","sd",0,"m","f",FALSE,TRUE,NA,NA,104400,50400,0,0,0,0,0,0,0,104400,0,0
"2016-2017","ldd_sld","ldd","sld",0.0299,"m","m",FALSE,FALSE,NA,NA,90000,36000,0,47,0,0,1.88,0.339353843533561,47,90000,1.88,0.339353843533561
"2016-2017","ldd_son-of-ola","ldd","son-of-ola",NA,"m","m",FALSE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ldd_ss","ldd","ss",0.2055,"m","f",FALSE,TRUE,NA,NA,75600,39600,0,0,0,0,0,0,0,75600,0,0
"2016-2017","ldd_sss","ldd","sss",0.5,"m","f",FALSE,FALSE,NA,NA,79200,25200,0,0,0,0,0,0,0,79200,0,0
"2016-2017","ldd_tes","ldd","tes",0,"m","f",FALSE,TRUE,NA,NA,90000,36000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","ldd_una","ldd","una",0,"m","f",FALSE,TRUE,NA,NA,104400,50400,0,12,0,0,0.413793103448276,0.221958523447031,12,104400,0.413793103448276,0.221958523447031
"2016-2017","lds_c","lds","c",0.0161,"f","f",FALSE,TRUE,NA,NA,111600,54000,438,1128,29.2,0.558377991002374,36.3870967741936,0.604773579270547,1566,111600,50.5161290322581,0.63297970571927
"2016-2017","lds_cat","lds","cat",0,"f","f",FALSE,TRUE,NA,NA,104400,50400,0,0,0,0,0,0,0,104400,0,0
"2016-2017","lds_cc","lds","cc",0.1204,"f","f",FALSE,TRUE,NA,NA,111600,54000,97,155,6.46666666666667,0.420765087765432,5,0.43448306262132,252,111600,8.12903225806452,0.476085656360805
"2016-2017","lds_ccc","lds","ccc",0.0194,"f","f",FALSE,TRUE,NA,NA,111600,54000,0,0,0,0,0,0,0,111600,0,0
"2016-2017","lds_ccs","lds","ccs",0.1247,"f","f",FALSE,TRUE,NA,NA,111600,54000,0,0,0,0,0,0,0,111600,0,0
"2016-2017","lds_cd","lds","cd",0.0518,"f","f",FALSE,TRUE,NA,NA,93600,54000,0,10,0,0,0.384615384615385,0.209481975421374,10,93600,0.384615384615385,0.209481975421374
"2016-2017","lds_cs","lds","cs",0,"f","f",FALSE,TRUE,NA,NA,111600,54000,0,0,0,0,0,0,0,111600,0,0
"2016-2017","lds_d","lds","d",0,"f","f",FALSE,TRUE,NA,NA,97200,54000,0,12,0,0,0.444444444444444,0.223339592735021,12,97200,0.444444444444444,0.223339592735021
"2016-2017","lds_dcd","lds","dcd",0,"f","f",FALSE,TRUE,NA,NA,90000,50400,0,10,0,0,0.4,0.210202202087213,10,90000,0.4,0.210202202087213
"2016-2017","lds_dd","lds","dd",0.0324,"f","f",FALSE,TRUE,NA,NA,75600,36000,36,59,3.6,0.344182969371087,2.80952380952381,0.364485662854553,95,75600,4.52380952380952,0.406326202102355
"2016-2017","lds_ddd","lds","ddd",0,"f","f",FALSE,FALSE,NA,NA,79200,36000,0,48,0,0,2.18181818181818,0.34502774035593,48,79200,2.18181818181818,0.34502774035593
"2016-2017","lds_ddld","lds","ddld",0,"f","f",FALSE,FALSE,NA,NA,97200,54000,0,0,0,0,0,0,0,97200,0,0
"2016-2017","lds_dld","lds","dld",0,"f","m",FALSE,FALSE,NA,NA,82800,25200,0,0,0,0,0,0,0,82800,0,0
"2016-2017","lds_dos","lds","dos",0,"f","f",FALSE,TRUE,NA,NA,93600,54000,0,0,0,0,0,0,0,93600,0,0
"2016-2017","lds_dr","lds","dr",0.0836,"f","f",FALSE,FALSE,NA,NA,111600,54000,0,0,0,0,0,0,0,111600,0,0
"2016-2017","lds_ds","lds","ds",0,"f","f",FALSE,TRUE,NA,NA,111600,54000,56,216,3.73333333333333,0.371033127162727,6.96774193548387,0.462879392085424,272,111600,8.7741935483871,0.482631679351058
"2016-2017","lds_eve","lds","eve",0,"f","f",FALSE,TRUE,NA,NA,97200,54000,0,0,0,0,0,0,0,97200,0,0
